97104811|19810105|['970000015', '970000019', '970000038', '970000171']
97106241|19810105|['970000182', '970000224', '970000229']
97109651|19810105|['970000183', '970000219']
97111021|19810105|['970000184', '970000206']
97108781|19810105|['970000185', '970000213']
97113921|19810105|['970000186']
97107681|19810105|['970000192', '970000207', '970000208']
97110161|19810105|['970000193', '970000196', '970000197', '970000200', '970000205']
97108511|19810105|['970000194', '970000203', '970000209', '970000210', '970000214', '970000230', '970000232', '970000233', '970000234', '970000236', '970000244']
97108191|19810105|['970000195', '970000217', '970000218', '970000231']
97109641|19810105|['970000199', '970000238']
97116481|19810105|['970000201', '970000202', '970000223']
97107101|19810105|['970000204']
97108211|19810105|['970000211']
97108181|19810105|['970000212']
97112201|19810105|['970000215', '970000225']
97108121|19810105|['970000220']
97108471|19810105|['970000221']
97111891|19810105|['970000227', '970000243']
97109561|19810105|['970000239', '970000245']
97110610|19810105|['970000256', '970000284', '970000343', '970000347', '970000365']
97107450|19810105|['970000257']
97108650|19810105|['970000283', '970000321', '970000340', '970000344', '970000350']
97115010|19810105|['970000289']
97111480|19810105|['970000292']
97106000|19810105|['970000296']
97107430|19810105|['970000298']
97111640|19810105|['970000300']
97106600|19810105|['970000304', '970000308']
97110890|19810105|['970000333']
97108260|19810105|['970000339']
97109060|19810105|['970000420', '970000425']
97111850|19810105|['970000440']
97117580|19810105|['970000443']
97105670|19810105|['970000445']
97109220|19810105|['970000447']
97107681|19810106|['970000521', '970000523']
97104231|19810106|['970000524', '970000525', '970000526', '970000528', '970000535']
97115351|19810106|['970000529']
97110091|19810106|['970000530']
97108511|19810106|['970000531']
97105321|19810106|['970000532']
97108301|19810106|['970000533', '970000539']
97104041|19810106|['970000536']
97108621|19810106|['970000537']
97109161|19810106|['970000541']
97104811|19810106|['970000542']
97113601|19810106|['970000543']
97106241|19810106|['970000544']
97108851|19810106|['970000545']
97108471|19810106|['970000546']
97113921|19810106|['970000547']
97106591|19810106|['970000548']
97105301|19810106|['970000549']
97105840|19810106|['970000583']
97110670|19810106|['970000586']
97111850|19810106|['970000590']
97110080|19810106|['970000593']
97111410|19810106|['970000595']
97106790|19810106|['970000597']
97107490|19810106|['970000600']
97108410|19810109|['970000627']
97114890|19810109|['970000635']
97106270|19810109|['970000636']
97106610|19810109|['970000638']
97106790|19810109|['970000642']
97107020|19810113|['970000674']
97108071|19810115|['970000695']
97108771|19810115|['970000696']
97106241|19810115|['970000697']
97114941|19810115|['970000698']
97110281|19810115|['970000700', '970000704', '970000705']
97108391|19810115|['970000701']
97105301|19810115|['970000702', '970000703']
97110091|19810115|['970000707', '970000747', '970000758']
97105111|19810115|['970000708', '970000711', '970000712']
97108181|19810115|['970000709']
97108781|19810115|['970000710']
97116401|19810115|['970000713', '970000714', '970000715', '970000716', '970000717', '970000718', '970000719', '970000720', '970000722', '970000723', '970000725', '970000726', '970000727', '970000728', '970000729', '970000730', '970000731', '970000733', '970000734', '970000735', '970000736', '970000738', '970000739', '970000740', '970000742', '970000746', '970000732']
97108191|19810115|['970000721', '970000724']
97118171|19810115|['970000743', '970000745']
97113601|19810115|['970000749']
97107391|19810115|['970000750']
97104041|19810115|['970000754']
97108621|19810115|['970000755', '970000757']
97105071|19810115|['970000764']
97114091|19810115|['970000766']
97113200|19810116|['970000769']
97106000|19810116|['970000781']
97106270|19810116|['970000785']
97110890|19810116|['970000792']
97119030|19810116|['970000793']
97106340|19810116|['970000796']
97116930|19810116|['970000797']
97116940|19810116|['970000798']
97110610|19810116|['970000799', '970000814', '970000817', '970000819', '970000821']
97108050|19810116|['970000803']
97107640|19810116|['970000807']
97106790|19810116|['970000809']
97110650|19810116|['970000811']
97108720|19810116|['970000813']
97110610|19810119|['970000854']
97110290|19810119|['970000856']
97107090|19810119|['970000857']
97106870|19810119|['970000877']
97107070|19810119|['970000879']
97107920|19810119|['970000880']
97104811|19810119|['970000910', '970000915']
97106921|19810119|['970000924']
97108191|19810119|['970000925']
97106591|19810119|['970000928', '970000929', '970000930', '970000931', '970000932', '970000933', '970000934', '970000935', '970000936', '970000937', '970000938', '970000939', '970000941', '970000944']
97107931|19810119|['970000945']
97108071|19810119|['970000947', '970000948', '970000952']
97108301|19810119|['970000950']
97108181|19810119|['970000951']
97112201|19810119|['970000953']
97112531|19810119|['970000954']
97116401|19810119|['970000957', '970000958', '970000959', '970000969']
97109651|19810119|['970000960']
