106115011|19990106|['1060000076', '1060000081', '1060000139', '1060000143']
106112401|19990106|['1060000103']
106114101|19990106|['1060000112', '1060000113']
106110921|19990106|['1060000126']
106111891|19990106|['1060000127']
106112531|19990106|['1060000130']
106110911|19990106|['1060000131', '1060000134']
106116471|19990106|['1060000132']
106114171|19990106|['1060000133']
106113650|19990106|['1060000180']
106114840|19990106|['1060000181']
106116790|19990106|['1060000212', '1060000250', '1060000254']
106113200|19990106|['1060000215', '1060000249']
106113660|19990106|['1060000217']
106116780|19990106|['1060000220']
106120630|19990106|['1060000222', '1060000302']
106113050|19990106|['1060000224', '1060000285']
106113770|19990106|['1060000226']
106112720|19990106|['1060000228']
106120680|19990106|['1060000230', '1060000288']
106115960|19990106|['1060000234']
106116090|19990106|['1060000238']
106117580|19990106|['1060000240']
106119240|19990106|['1060000242']
106113870|19990106|['1060000247']
106116630|19990106|['1060000286']
106114240|19990106|['1060000292', '1060000297', '1060000322']
106121290|19990106|['1060000298']
106119030|19990106|['1060000301']
106120260|19990106|['1060000304']
106119920|19990106|['1060000306']
106115280|19990106|['1060000308']
106121700|19990106|['1060000310']
106116310|19990106|['1060000312', '1060000341']
106116350|19990106|['1060000314']
106116800|19990106|['1060000318']
106117090|19990106|['1060000320', '1060000342']
106120740|19990106|['1060000347']
106113310|19990106|['1060000383']
106121120|19990106|['1060000387']
106116160|19990106|['1060000390']
106118701|19990107|['1060000489', '1060000490']
106112600|19990107|['1060000542']
106117140|19990107|['1060000543']
106112971|19990108|['1060000647']
106111431|19990108|['1060000648']
106112861|19990108|['1060000649']
106112850|19990114|['1060000698']
106113951|19990114|['1060000704', '1060000710']
106112700|19990115|['1060000744']
106117411|19990115|['1060000759', '1060000764']
106115420|19990116|['1060000778']
106112760|19990119|['1060000795']
106114150|19990119|['1060000809']
106121120|19990119|['1060000812', '1060000819']
106119290|19990119|['1060000815']
106119830|19990119|['1060000821']
106115240|19990119|['1060000823']
106118321|19990119|['1060000866', '1060000898']
106112401|19990119|['1060000867', '1060001139']
106120531|19990119|['1060000868', '1060000984', '1060001269']
106114011|19990119|['1060000876', '1060000877']
106120621|19990119|['1060000881']
106114511|19990119|['1060000892', '1060000895', '1060000896', '1060000957', '1060000958', '1060001256']
106116441|19990119|['1060000915']
106115011|19990119|['1060000916', '1060000917', '1060000962']
106118171|19990119|['1060000918', '1060000920', '1060000924', '1060000966', '1060001242', '1060001243', '1060001245', '1060001246', '1060001254']
106113921|19990119|['1060000925', '1060000936']
106120391|19990119|['1060000926', '1060001080', '1060001081', '1060001090', '1060001091', '1060001092', '1060001093', '1060001094', '1060001096', '1060001097']
106110911|19990119|['1060000927', '1060000930', '1060000934', '1060000943', '1060001099', '1060001134', '1060001135', '1060001137', '1060001138']
106117461|19990119|['1060000928', '1060001082']
106112861|19990119|['1060000929', '1060001180']
106112991|19990119|['1060000931', '1060000997']
106113101|19990119|['1060000932', '1060001078', '1060001216']
106111241|19990119|['1060000933', '1060001136', '1060001241']
106112971|19990119|['1060000938']
106119591|19990119|['1060000939', '1060000972', '1060000974', '1060000988']
106120181|19990119|['1060000941', '1060001075', '1060001105', '1060001185', '1060001244']
106112381|19990119|['1060000947', '1060001102', '1060001260', '1060001264', '1060001268']
106114091|19990119|['1060000949', '1060001184', '1060001191', '1060001196']
106117411|19990119|['1060000950', '1060001194']
106111431|19990119|['1060000953', '1060001066', '1060001067', '1060001068', '1060001069', '1060001074', '1060001129', '1060001144', '1060001145', '1060001146', '1060001147', '1060001149', '1060001152', '1060001153', '1060001154', '1060001163', '1060001165', '1060001167', '1060001168', '1060001169', '1060001170', '1060001172', '1060001198', '1060001200', '1060001203', '1060001204', '1060001205', '1060001208', '1060001209', '1060001210', '1060001211', '1060001212', '1060001215', '1060001218', '1060001219', '1060001220', '1060001221', '1060001226', '1060001255', '1060001267', '1060001151']
106111891|19990119|['1060000956', '1060001005', '1060001007', '1060001008', '1060001009', '1060001010', '1060001011', '1060001012', '1060001013', '1060001014']
106114121|19990119|['1060000963', '1060000964', '1060001113', '1060001114', '1060001115', '1060001116', '1060001117', '1060001118', '1060001119', '1060001120', '1060001123', '1060001229', '1060001259']
106116421|19990119|['1060000967', '1060001161']
106112201|19990119|['1060000969', '1060000970', '1060000971', '1060001247']
106113881|19990119|['1060000977', '1060000979']
106116461|19990119|['1060000978', '1060000983', '1060001125', '1060001126', '1060001249', '1060001251']
106113981|19990119|['1060000981']
106110921|19990119|['1060000982', '1060001179']
106112301|19990119|['1060000987', '1060001148']
106116451|19990119|['1060001065', '1060001141']
106116501|19990119|['1060001070', '1060001072', '1060001073', '1060001077', '1060001079', '1060001085', '1060001101', '1060001107', '1060001108', '1060001110', '1060001111', '1060001112', '1060001121', '1060001122']
106116481|19990119|['1060001076', '1060001098', '1060001258']
106112531|19990119|['1060001083', '1060001095', '1060001128', '1060001253']
106110991|19990119|['1060001084']
106113601|19990119|['1060001086', '1060001089']
106113461|19990119|['1060001100']
106116401|19990119|['1060001106', '1060001174', '1060001175', '1060001176', '1060001177', '1060001188', '1060001228', '1060001230', '1060001231', '1060001232', '1060001233', '1060001234', '1060001235', '1060001237', '1060001239']
106118161|19990119|['1060001109', '1060001250']
106111501|19990119|['1060001127', '1060001156', '1060001225']
106121791|19990119|['1060001142', '1060001186']
106113281|19990119|['1060001143', '1060001182']
106116471|19990119|['1060001159']
106118381|19990119|['1060001160']
106112641|19990119|['1060001181', '1060000960']
106118701|19990119|['1060001192', '1060001263']
106117271|19990119|['1060001193', '1060001223']
106121251|19990119|['1060001214']
106116411|19990119|['1060001222']
106111861|19990119|['1060001252']
106118291|19990119|['1060001262', '1060001270']
106112231|19990119|['1060001265']
106118321|19990120|['1060001305', '1060001309', '1060001389']
106112451|19990120|['1060001306']
106117411|19990120|['1060001311', '1060001312', '1060001313']
106112231|19990120|['1060001315', '1060001316', '1060001391']
106113681|19990120|['1060001317', '1060001337']
106112401|19990120|['1060001318']
106113921|19990120|['1060001322']
106112381|19990120|['1060001326']
106110911|19990120|['1060001328', '1060001330']
106111241|19990120|['1060001333']
106113561|19990120|['1060001340', '1060001348']
106118351|19990120|['1060001351', '1060001352']
106116441|19990120|['1060001355']
106113601|19990120|['1060001360']
106112641|19990120|['1060001366']
106118171|19990120|['1060001367']
106119591|19990120|['1060001368', '1060001369', '1060001379']
106112301|19990120|['1060001370']
106118291|19990120|['1060001371']
106120391|19990120|['1060001375']
106111501|19990120|['1060001377']
106116401|19990120|['1060001378']
106116451|19990120|['1060001380']
106114511|19990120|['1060001381', '1060001398']
106111531|19990120|['1060001384', '1060001385', '1060001394']
106116411|19990120|['1060001386']
106118161|19990120|['1060001387', '1060001388']
106111761|19990120|['1060001395']
106111231|19990120|['1060001396']
106115011|19990120|['1060001404']
106113951|19990120|['1060001419', '1060001422', '1060001427']
106115011|19990121|['1060001530', '1060001557', '1060001564']
106112991|19990121|['1060001532']
106121791|19990121|['1060001533']
106110921|19990121|['1060001534']
106118161|19990121|['1060001535', '1060001539', '1060001540']
106112381|19990121|['1060001537']
106120391|19990121|['1060001538', '1060001543', '1060001545', '1060001546', '1060001547', '1060001548']
106113601|19990121|['1060001541', '1060001553', '1060001554', '1060001555']
106116461|19990121|['1060001542']
106111531|19990121|['1060001549']
106115351|19990121|['1060001550']
106110911|19990121|['1060001551', '1060001552', '1060001562']
106112401|19990121|['1060001556']
106113281|19990121|['1060001558']
106113271|19990121|['1060001559']
106112221|19990121|['1060001561']
106114171|19990121|['1060001563']
106115011|19990122|['1060001569', '1060001686', '1060001696']
106111861|19990122|['1060001586']
106111891|19990122|['1060001655']
106121791|19990122|['1060001666']
106116481|19990122|['1060001667', '1060001690']
106112991|19990122|['1060001668', '1060001676']
106117461|19990122|['1060001669']
106113601|19990122|['1060001670', '1060001680']
