102108401|19910103|['1020000077', '1020000084', '1020000108', '1020000115', '1020000138', '1020000154']
102117411|19910103|['1020000105', '1020000112']
102120181|19910103|['1020000131']
102107591|19910103|['1020000135', '1020000141']
102112531|19910103|['1020000159']
102113981|19910103|['1020000162']
102109161|19910103|['1020000163']
102119830|19910103|['1020000178']
102110610|19910103|['1020000183', '1020000223']
102113640|19910103|['1020000216']
102112160|19910103|['1020000217']
102117580|19910103|['1020000220', '1020000377']
102113650|19910103|['1020000221', '1020000356']
102110720|19910103|['1020000227', '1020000384']
102108880|19910103|['1020000229', '1020000372']
102110630|19910103|['1020000231']
102111840|19910103|['1020000242']
102111640|19910103|['1020000246']
102110680|19910103|['1020000248']
102110300|19910103|['1020000250']
102108740|19910103|['1020000252']
102113010|19910103|['1020000255', '1020000363', '1020000375']
102113700|19910103|['1020000257']
102109440|19910103|['1020000259']
102109680|19910103|['1020000261', '1020000501']
102111380|19910103|['1020000263']
102110330|19910103|['1020000268']
102110670|19910103|['1020000300']
102108750|19910103|['1020000358']
102108910|19910103|['1020000360']
102110560|19910103|['1020000361']
102110050|19910103|['1020000362']
102113960|19910103|['1020000364']
102113330|19910103|['1020000365']
102109110|19910103|['1020000366']
102117140|19910103|['1020000367']
102121050|19910103|['1020000369']
102114080|19910103|['1020000370']
102117870|19910103|['1020000371']
102116700|19910103|['1020000373']
102111120|19910103|['1020000379']
102117130|19910103|['1020000381']
102111410|19910103|['1020000387']
102118700|19910103|['1020000391', '1020000393', '1020000401']
102118320|19910103|['1020000392']
102119160|19910103|['1020000394', '1020000396']
102111850|19910103|['1020000405']
102118380|19910103|['1020000406']
102109920|19910103|['1020000479', '1020000487', '1020000498']
102112830|19910103|['1020000481']
102113570|19910103|['1020000483']
102116810|19910103|['1020000484']
102109340|19910103|['1020000485']
102109570|19910103|['1020000497']
102109170|19910103|['1020000500']
102111000|19910103|['1020000502']
102108401|19910104|['1020000597', '1020000608', '1020000674', '1020000730']
102117411|19910104|['1020000613', '1020000617', '1020000625', '1020000719']
102109791|19910104|['1020000616']
102107591|19910104|['1020000619', '1020000620']
102112531|19910104|['1020000627', '1020000628']
102111231|19910104|['1020000632']
102107761|19910104|['1020000640', '1020000641']
102108041|19910104|['1020000646', '1020000647', '1020000649', '1020000650', '1020000723']
102110131|19910104|['1020000651', '1020000660']
102108021|19910104|['1020000653', '1020000661', '1020000714']
102109621|19910104|['1020000684', '1020000713']
