101108851|19890103|['1010000103']
101107681|19890103|['1010000108', '1010000110']
101109161|19890103|['1010000109', '1010000131']
101117271|19890103|['1010000111', '1010000112', '1010000113']
101107821|19890103|['1010000114']
101110131|19890103|['1010000130']
101110610|19890103|['1010000187', '1010000222']
101108650|19890103|['1010000188']
101113640|19890103|['1010000218']
101111480|19890103|['1010000220']
101112160|19890103|['1010000224']
101111640|19890103|['1010000226']
101108260|19890103|['1010000228']
101111840|19890103|['1010000232']
101113010|19890103|['1010000283']
101110670|19890103|['1010000290']
101108690|19890103|['1010000316']
101113730|19890103|['1010000318']
101109890|19890103|['1010000320']
101117580|19890103|['1010000322']
101108080|19890103|['1010000324']
101116790|19890103|['1010000330', '1010000453', '1010000332']
101113210|19890103|['1010000343']
101110940|19890103|['1010000412']
101111540|19890103|['1010000449']
101111000|19890103|['1010000450']
101109570|19890103|['1010000451']
101114220|19890103|['1010000452']
101116880|19890103|['1010000454']
101108250|19890103|['1010000455']
101114990|19890103|['1010000456']
101108540|19890103|['1010000458']
101109760|19890103|['1010000459']
101114091|19890104|['1010000497']
101121351|19890104|['1010000498']
101109370|19890104|['1010000513']
101108680|19890104|['1010000515']
101110670|19890104|['1010000531']
101117130|19890104|['1010000534']
101116790|19890104|['1010000581', '1010000583']
101120900|19890104|['1010000584']
101109710|19890104|['1010000585']
101108080|19890104|['1010000586']
101108880|19890104|['1010000587']
101113570|19890104|['1010000588']
101111540|19890104|['1010000589']
101109340|19890104|['1010000590']
101110560|19890119|['1010000621']
101113560|19890119|['1010000624']
101111850|19890119|['1010000636']
101110670|19890119|['1010000638']
101109660|19890119|['1010000677']
101113570|19890119|['1010000678']
101116500|19890119|['1010000679']
101109860|19890119|['1010000681']
101108401|19890120|['1010000725', '1010000732']
101107101|19890120|['1010000728']
101119830|19890120|['1010000749']
101111410|19890120|['1010000752']
101120780|19890124|['1010000788']
101108140|19890124|['1010000793']
101117780|19890124|['1010000794']
101109920|19890124|['1010000795']
101113560|19890124|['1010000798']
101108680|19890124|['1010000799']
101120900|19890124|['1010000801']
101108950|19890124|['1010000802']
101111410|19890124|['1010000804']
101108690|19890124|['1010000806']
101117130|19890124|['1010000810']
101108401|19890125|['1010000885', '1010000887', '1010000902', '1010000943', '1010000949', '1010001036', '1010001048', '1010001465']
101108041|19890125|['1010000913', '1010001326', '1010001760']
101110161|19890125|['1010000922', '1010000926', '1010000927', '1010001060', '1010001109', '1010001134', '1010001285', '1010001290', '1010001292', '1010001375', '1010001657']
101107681|19890125|['1010000952', '1010001028', '1010001278', '1010001293', '1010001296', '1010001304', '1010001305', '1010001307', '1010001364', '1010001369', '1010001370', '1010001371', '1010001373', '1010001415', '1010001659', '1010001294']
101114511|19890125|['1010000963', '1010000965', '1010000966', '1010000967', '1010000968', '1010000969', '1010000970', '1010000971', '1010000972', '1010000974', '1010001062', '1010001103']
101109621|19890125|['1010000976', '1010001041', '1010001521', '1010001653']
101120961|19890125|['1010000977', '1010001542', '1010001701']
101112861|19890125|['1010000979', '1010001673', '1010001700']
101117351|19890125|['1010000980', '1010001674', '1010001692']
101114621|19890125|['1010000985', '1010000986', '1010001047', '1010001096', '1010001144', '1010001414', '1010001466', '1010001690']
101118361|19890125|['1010000998', '1010001742']
101113881|19890125|['1010001001', '1010001283', '1010001580']
101108191|19890125|['1010001018', '1010001273', '1010001329', '1010001372', '1010001381', '1010001462', '1010001478', '1010001501', '1010001671', '1010001677', '1010001745', '1010001661', '1010001741']
101107761|19890125|['1010001019']
101108851|19890125|['1010001020', '1010001313', '1010001436', '1010001652', '1010001712']
101120391|19890125|['1010001021', '1010001022', '1010001280', '1010001286', '1010001352']
101109561|19890125|['1010001023']
101120181|19890125|['1010001024', '1010001606', '1010001637', '1010001703', '1010001746', '1010001748']
101108621|19890125|['1010001025', '1010001708']
101111431|19890125|['1010001027', '1010001321', '1010001322', '1010001467', '1010001526', '1010001539', '1010001552', '1010001553', '1010001554', '1010001555', '1010001556', '1010001557', '1010001559', '1010001560', '1010001562', '1010001563', '1010001564', '1010001565', '1010001566', '1010001569', '1010001570', '1010001571', '1010001572', '1010001573', '1010001575', '1010001576', '1010001600', '1010001602', '1010001619', '1010001622', '1010001623', '1010001624', '1010001646', '1010001718', '1010001568']
101111891|19890125|['1010001043', '1010001320', '1010001406', '1010001503', '1010001549', '1010001581', '1010001584', '1010001585', '1010001587', '1010001596', '1010001598', '1010001599', '1010001608', '1010001610', '1010001715', '1010001482']
101108071|19890125|['1010001044', '1010001686']
101113601|19890125|['1010001069', '1010001479', '1010001707']
101108381|19890125|['1010001075', '1010001165', '1010001509', '1010001517', '1010001518', '1010001519']
101113921|19890125|['1010001076', '1010001114', '1010001758']
101112641|19890125|['1010001077', '1010001115', '1010001416', '1010001579']
101107311|19890125|['1010001078', '1010001207', '1010001228', '1010001319', '1010001331', '1010001366', '1010001433', '1010001636', '1010001649']
101115351|19890125|['1010001079', '1010001411', '1010001634', '1010001759']
101114091|19890125|['1010001080', '1010001116', '1010001522', '1010001753', '1010001754', '1010001755']
101118171|19890125|['1010001085', '1010001107', '1010001276', '1010001530', '1010001543', '1010001633', '1010001662', '1010001666']
101112201|19890125|['1010001098', '1010001135', '1010001328', '1010001408', '1010001412', '1010001417', '1010001419', '1010001421', '1010001422', '1010001423', '1010001424', '1010001425', '1010001480', '1010001483', '1010001484', '1010001488', '1010001635', '1010001663', '1010001664', '1010001665', '1010001668', '1010001669', '1010001672']
101108391|19890125|['1010001099', '1010001315', '1010001471', '1010001593', '1010001594', '1010001595', '1010001604', '1010001655']
101113101|19890125|['1010001105']
101118291|19890125|['1010001111']
101119591|19890125|['1010001113', '1010001334', '1010001017', '1010001675']
101110281|19890125|['1010001129', '1010001269', '1010001312', '1010001460', '1010001461', '1010001577', '1010001590']
101116431|19890125|['1010001145', '1010001302']
101109801|19890125|['1010001151', '1010001153', '1010001222']
101107131|19890125|['1010001163', '1010001386', '1010001533']
101108511|19890125|['1010001164', '1010001314', '1010001640']
101116451|19890125|['1010001166', '1010001383']
101109641|19890125|['1010001182', '1010001318', '1010001457', '1010001458', '1010001472', '1010001490', '1010001496', '1010001497', '1010001670', '1010001691', '1010001704']
101107571|19890125|['1010001240', '1010001432']
101111861|19890125|['1010001242', '1010001493', '1010001683']
101111501|19890125|['1010001270']
101113281|19890125|['1010001274', '1010001744']
101117411|19890125|['1010001275', '1010001607', '1010001613', '1010001706']
101111021|19890125|['1010001277', '1010001648']
101109311|19890125|['1010001282']
101108301|19890125|['1010001289', '1010001306', '1010001378', '1010001500', '1010001502', '1010001528', '1010001561', '1010001583', '1010001638']
101107101|19890125|['1010001291', '1010001477']
101109651|19890125|['1010001311', '1010001379', '1010001489', '1010001529', '1010001592', '1010001698', '1010001756']
